y_true,y_pred,abs_error,density_confidence,consistency_confidence,combined_confidence,mean_neighbor_distance,neighbor_target_std,local_mean_target
-32.0,-26.513670702282774,5.486329297717226,0.23569679592613466,0.058823529411764705,0.14726016266894967,3.2427390498485664,16.0,-23.0
38.0,-2.8888888888888897,40.88888888888889,1.0,0.05177375472177071,0.5258868773608854,0.0,18.31480545256848,-2.888888888888889
21.0,7.310781296487834,13.689218703512166,0.2466087421787608,0.05380257595803748,0.15020565906839914,3.0550062871458294,17.586470669730296,7.777777777777778
-36.0,-2.8888888888888897,33.11111111111111,1.0,0.05177375472177071,0.5258868773608854,0.0,18.31480545256848,-2.888888888888889
43.0,6.155441031406145,36.84455896859386,0.2766518289125952,0.04181423084748072,0.15923302988003796,2.614651686672702,22.915302989729618,5.666666666666667
70.0,4.339445929244356,65.66055407075564,0.290497256483665,0.06047520832450875,0.17548623240408687,2.442373301918709,15.535701615677292,4.555555555555555
-25.0,-4.3992725780225035,20.600727421977496,0.46648783021313933,0.037297733120305876,0.2518927816667226,1.1436786454709822,25.81128091014125,-3.6666666666666665
35.0,-5.743170457565653,40.743170457565654,0.25026771587606794,0.05997590136036739,0.15512180861821767,2.9957211280707017,15.673363422943218,-3.111111111111111
-37.0,-8.613183323080866,28.386816676919132,0.4250303305822806,0.06666666666666667,0.24584849862447364,1.352773268274821,14.0,-9.0
1.0,-2.8888888888888897,3.8888888888888897,1.0,0.05177375472177071,0.5258868773608854,0.0,18.31480545256848,-2.888888888888889
48.0,1.796796438947763,46.203203561052234,0.3604996071693789,0.04640274372562348,0.2034511754475012,1.773928126723742,20.550449816350028,2.888888888888889
3.0,12.818801335512555,9.818801335512555,0.36616185707666976,0.047631650335365254,0.2068967537060175,1.7310326858829879,19.994443672625096,14.0
-31.0,-17.97532440184666,13.02467559815334,0.19997344801602637,0.06768559165607672,0.13382951983605154,4.000663887737024,13.774193082054875,-17.22222222222222
5.0,-2.8888888888888897,7.888888888888889,1.0,0.05177375472177071,0.5258868773608854,0.0,18.31480545256848,-2.888888888888889
-1.0,11.435249222944943,12.435249222944943,0.3502795855495957,0.05766339818946763,0.20397149186953167,1.854862347832746,16.342023387422433,11.222222222222221
52.0,-18.391437282798115,70.39143728279811,0.3800577495089176,0.034754402653814825,0.2074060760813662,1.6311790807900266,27.773332977720877,-14.555555555555555
49.0,24.251276710173254,24.748723289826746,0.378817958718969,0.04147281673793941,0.2101453877284542,1.6397903715590814,23.112179462486285,24.77777777777778
-18.0,-2.8888888888888897,15.11111111111111,1.0,0.05177375472177071,0.5258868773608854,0.0,18.31480545256848,-2.888888888888889
